policy_key,policy_id,policy_date_key,customer_key,product_key,agent_key,branch_key,policy_type,sum_insured,gross_written_premium,policy_start_date,policy_end_date,is_renewal,is_cancelled
265,POL000265,20240802,1112,1,19,5,Renewal,53415.17,4976.21,2024-08-02,2025-08-02,True,False
266,POL000266,20250721,1328,9,16,4,Renewal,44980.67,3692.34,2025-07-21,2026-07-21,True,False
267,POL000267,20260619,1373,2,34,2,Renewal,18304.6,1613.84,2026-06-19,2027-06-19,True,False
268,POL000268,20220911,2744,4,13,3,Renewal,450542.82,24110.47,2022-09-11,2023-09-11,True,False
269,POL000269,20240821,2820,1,19,5,New Business,137203.14,8452.76,2024-08-21,2025-08-21,False,False
270,POL000270,20250509,2265,6,21,3,New Business,284289.81,20977.26,2025-05-09,2026-05-09,False,False
271,POL000271,20260303,481,3,19,5,Renewal,77381.33,7391.61,2026-03-03,2027-03-03,True,False
272,POL000272,20220918,1382,7,12,2,Renewal,638024.1,36016.18,2022-09-18,2023-09-18,True,False
273,POL000273,20241222,1605,2,31,3,Renewal,30661.67,1597.81,2024-12-22,2025-12-22,True,False
274,POL000274,20231012,1399,3,10,4,New Business,103088.86,11629.27,2023-10-12,2024-10-11,False,False
275,POL000275,20230930,1543,1,36,5,Cancellation,50234.1,1215.14,2023-09-30,2024-09-29,False,True
276,POL000276,20241021,2028,9,30,3,Cancellation,133779.78,4675.96,2024-10-21,2025-10-21,False,True
277,POL000277,20260515,1723,3,13,3,New Business,217572.8,11000.23,2026-05-15,2027-05-15,False,False
278,POL000278,20250520,2006,5,39,1,New Business,2759345.92,208314.36,2025-05-20,2026-05-20,False,False
279,POL000279,20250216,573,2,12,2,New Business,24969.3,1458.36,2025-02-16,2026-02-16,False,False
280,POL000280,20240816,169,9,5,4,New Business,129078.44,8851.97,2024-08-16,2025-08-16,False,False
281,POL000281,20240303,393,1,28,4,New Business,104700.44,5600.23,2024-03-03,2025-03-03,False,False
282,POL000282,20230619,41,4,8,5,New Business,383523.39,24755.71,2023-06-19,2024-06-18,False,False
283,POL000283,20240128,1761,1,16,4,New Business,106118.36,6881.98,2024-01-28,2025-01-27,False,False
284,POL000284,20250828,1093,4,36,5,New Business,113599.71,10483.21,2025-08-28,2026-08-28,False,False
285,POL000285,20250301,2393,1,21,3,Renewal,41883.22,4162.47,2025-03-01,2026-03-01,True,False
286,POL000286,20241201,1570,9,14,2,Renewal,76430.35,9310.23,2024-12-01,2025-12-01,True,False
287,POL000287,20240812,2340,1,40,4,Cancellation,44188.52,1349.35,2024-08-12,2025-08-12,False,True
288,POL000288,20241119,1665,1,15,3,New Business,76408.58,4989.04,2024-11-19,2025-11-19,False,False
289,POL000289,20250810,903,8,18,1,New Business,116497.96,10722.07,2025-08-10,2026-08-10,False,False
290,POL000290,20251208,2375,2,39,1,Renewal,27198.19,2036.71,2025-12-08,2026-12-08,True,False
291,POL000291,20231208,336,1,27,1,Renewal,43389.28,3259.82,2023-12-08,2024-12-07,True,False
292,POL000292,20250424,1575,6,40,4,Renewal,184358.73,22275.45,2025-04-24,2026-04-24,True,False
293,POL000293,20250422,841,7,32,1,Renewal,1238786.67,66955.07,2025-04-22,2026-04-22,True,False
294,POL000294,20251123,85,2,32,1,Renewal,9700.16,766.52,2025-11-23,2026-11-23,True,False
295,POL000295,20260507,842,3,24,1,New Business,57784.12,6472.03,2026-05-07,2027-05-07,False,False
296,POL000296,20240707,2799,8,25,2,New Business,191330.72,14891.78,2024-07-07,2025-07-07,False,False
297,POL000297,20241116,1447,1,26,1,New Business,134039.73,8084.81,2024-11-16,2025-11-16,False,False
298,POL000298,20240401,1555,8,39,1,Renewal,45240.0,2316.69,2024-04-01,2025-04-01,True,False
299,POL000299,20241111,2308,6,16,4,Renewal,343133.64,39097.58,2024-11-11,2025-11-11,True,False
300,POL000300,20240424,90,6,25,2,Renewal,457376.0,37142.02,2024-04-24,2025-04-24,True,False
301,POL000301,20231017,1788,1,29,3,Cancellation,47810.7,1198.56,2023-10-17,2024-10-16,False,True
302,POL000302,20250909,1502,1,17,3,Renewal,16974.01,1693.59,2025-09-09,2026-09-09,True,False
303,POL000303,20231112,2642,8,34,2,Renewal,127037.52,7168.47,2023-11-12,2024-11-11,True,False
304,POL000304,20250117,1563,8,24,1,New Business,44919.87,4181.33,2025-01-17,2026-01-17,False,False
305,POL000305,20241124,651,6,6,1,Renewal,466648.06,31888.18,2024-11-24,2025-11-24,True,False
306,POL000306,20240507,2152,1,17,3,Renewal,77316.45,6712.76,2024-05-07,2025-05-07,True,False
307,POL000307,20240922,1141,8,12,2,New Business,96613.8,8230.03,2024-09-22,2025-09-22,False,False
308,POL000308,20220903,950,3,6,1,Renewal,93106.73,6260.83,2022-09-03,2023-09-03,True,False
309,POL000309,20230924,721,7,19,5,Renewal,1294642.28,67065.34,2023-09-24,2024-09-23,True,False
310,POL000310,20241109,968,8,2,3,Renewal,81128.2,7842.55,2024-11-09,2025-11-09,True,False
311,POL000311,20231229,276,6,7,5,New Business,59995.53,3448.47,2023-12-29,2024-12-28,False,False
312,POL000312,20231218,1895,3,36,5,Renewal,174183.1,10443.57,2023-12-18,2024-12-17,True,False
313,POL000313,20251127,766,1,16,4,Renewal,83699.46,7030.18,2025-11-27,2026-11-27,True,False
314,POL000314,20220926,1116,1,33,2,Renewal,103507.63,7387.62,2022-09-26,2023-09-26,True,False
315,POL000315,20230425,1614,8,9,5,New Business,64252.31,4714.45,2023-04-25,2024-04-24,False,False
316,POL000316,20231207,991,8,39,1,Renewal,201749.37,13552.62,2023-12-07,2024-12-06,True,False
317,POL000317,20240626,1007,1,30,3,New Business,24472.93,2626.27,2024-06-26,2025-06-26,False,False
318,POL000318,20230622,2622,1,39,1,Renewal,18806.71,2135.94,2023-06-22,2024-06-21,True,False
319,POL000319,20240525,3,2,19,5,Renewal,42511.65,2417.35,2024-05-25,2025-05-25,True,False
320,POL000320,20230114,1618,6,36,5,Renewal,406757.11,31662.18,2023-01-14,2024-01-14,True,False
321,POL000321,20230505,2652,3,34,2,New Business,131335.63,8603.03,2023-05-05,2024-05-04,False,False
322,POL000322,20230501,1660,6,17,3,Renewal,500354.51,38810.82,2023-05-01,2024-04-30,True,False
323,POL000323,20260223,2047,3,9,5,Renewal,42527.02,4056.87,2026-02-23,2027-02-23,True,False
324,POL000324,20260112,1506,4,20,4,New Business,294173.58,15606.04,2026-01-12,2027-01-12,False,False
325,POL000325,20230603,1227,2,24,1,New Business,23630.71,1706.6,2023-06-03,2024-06-02,False,False
326,POL000326,20241130,883,7,28,4,Renewal,516417.66,30370.06,2024-11-30,2025-11-30,True,False
327,POL000327,20260527,2419,3,9,5,Renewal,132867.33,11430.76,2026-05-27,2027-05-27,True,False
328,POL000328,20241122,68,1,15,3,Cancellation,70001.66,1900.66,2024-11-22,2025-11-22,False,True
329,POL000329,20251227,1522,6,14,2,Renewal,480618.85,37000.28,2025-12-27,2026-12-27,True,False
330,POL000330,20260220,597,1,7,5,New Business,60148.31,6963.68,2026-02-20,2027-02-20,False,False
331,POL000331,20240503,1584,3,28,4,New Business,136561.8,11846.7,2024-05-03,2025-05-03,False,False
332,POL000332,20241215,2260,8,31,3,New Business,82001.59,4146.46,2024-12-15,2025-12-15,False,False
333,POL000333,20250910,278,8,23,3,New Business,109582.83,9346.8,2025-09-10,2026-09-10,False,False
334,POL000334,20221023,46,3,7,5,New Business,177455.29,10733.23,2022-10-23,2023-10-23,False,False
335,POL000335,20250312,102,1,33,2,New Business,22377.21,1569.99,2025-03-12,2026-03-12,False,False
336,POL000336,20260316,1653,1,22,5,Renewal,61007.31,4511.21,2026-03-16,2027-03-16,True,False
337,POL000337,20231007,1168,5,24,1,New Business,2269177.71,159756.58,2023-10-07,2024-10-06,False,False
338,POL000338,20251027,1796,1,32,1,Renewal,21807.15,1539.22,2025-10-27,2026-10-27,True,False
339,POL000339,20230706,2245,6,37,3,Renewal,301683.85,15096.47,2023-07-06,2024-07-05,True,False
340,POL000340,20250710,1548,1,22,5,Renewal,108171.58,8146.47,2025-07-10,2026-07-10,True,False
341,POL000341,20240712,1095,6,10,4,New Business,59199.94,3119.08,2024-07-12,2025-07-12,False,False
342,POL000342,20220608,1573,1,18,1,New Business,50263.88,5911.52,2022-06-08,2023-06-08,False,False
343,POL000343,20250207,545,2,13,3,New Business,17208.2,1666.82,2025-02-07,2026-02-07,False,False
344,POL000344,20230811,622,8,28,4,Renewal,54462.98,4923.53,2023-08-11,2024-08-10,True,False
345,POL000345,20260304,3,9,5,4,New Business,101600.8,12024.43,2026-03-04,2027-03-04,False,False
346,POL000346,20231226,271,6,15,3,Renewal,381395.34,19287.36,2023-12-26,2024-12-25,True,False
347,POL000347,20260108,2022,9,8,5,New Business,121049.83,8956.52,2026-01-08,2027-01-08,False,False
348,POL000348,20221009,2527,8,24,1,Renewal,194276.25,9979.25,2022-10-09,2023-10-09,True,False
349,POL000349,20250727,2288,1,36,5,Renewal,77821.62,4378.75,2025-07-27,2026-07-27,True,False
350,POL000350,20250908,2724,2,21,3,Renewal,19785.21,1235.57,2025-09-08,2026-09-08,True,False
351,POL000351,20250124,2416,8,34,2,Renewal,250645.33,14181.37,2025-01-24,2026-01-24,True,False
352,POL000352,20220621,1005,7,15,3,Renewal,250363.3,18957.61,2022-06-21,2023-06-21,True,False
353,POL000353,20260116,2085,1,20,4,Renewal,35127.05,2104.51,2026-01-16,2027-01-16,True,False
354,POL000354,20240530,2424,2,20,4,Renewal,22489.66,2027.61,2024-05-30,2025-05-30,True,False
355,POL000355,20231202,2274,8,15,3,Renewal,48974.5,4608.31,2023-12-02,2024-12-01,True,False
356,POL000356,20250919,1902,9,10,4,Cancellation,247869.09,5344.29,2025-09-19,2026-09-19,False,True
357,POL000357,20240113,1638,2,27,1,Renewal,8332.96,719.04,2024-01-13,2025-01-12,True,False
358,POL000358,20240203,2553,1,31,3,Cancellation,65494.7,2001.15,2024-02-03,2025-02-02,False,True
359,POL000359,20230910,234,9,28,4,New Business,58162.97,4410.96,2023-09-10,2024-09-09,False,False
360,POL000360,20240623,126,2,22,5,Cancellation,10242.01,236.88,2024-06-23,2025-06-23,False,True
361,POL000361,20230912,2015,8,26,1,Renewal,187987.51,14613.67,2023-09-12,2024-09-11,True,False
362,POL000362,20240726,1174,8,16,4,Renewal,43002.05,4309.37,2024-07-26,2025-07-26,True,False
363,POL000363,20240606,1340,1,38,1,New Business,21234.04,2360.77,2024-06-06,2025-06-06,False,False
364,POL000364,20251121,35,1,10,4,Renewal,77579.61,5576.54,2025-11-21,2026-11-21,True,False
365,POL000365,20260205,2857,1,10,4,Cancellation,68957.14,1622.19,2026-02-05,2027-02-05,False,True
366,POL000366,20221206,1503,1,23,3,Renewal,50597.55,5590.74,2022-12-06,2023-12-06,True,False
367,POL000367,20250925,1269,1,22,5,New Business,37709.85,1889.67,2025-09-25,2026-09-25,False,False
368,POL000368,20230915,162,1,40,4,New Business,75836.39,3976.61,2023-09-15,2024-09-14,False,False
369,POL000369,20230726,1601,7,32,1,New Business,1073077.2,70968.64,2023-07-26,2024-07-25,False,False
370,POL000370,20240122,2155,4,5,4,Renewal,233291.49,20440.25,2024-01-22,2025-01-21,True,False
371,POL000371,20250808,2483,1,17,3,New Business,39664.72,2291.05,2025-08-08,2026-08-08,False,False
372,POL000372,20250309,2034,3,39,1,New Business,132801.2,11644.77,2025-03-09,2026-03-09,False,False
373,POL000373,20260502,1388,2,11,1,Renewal,30083.98,1697.43,2026-05-02,2027-05-02,True,False
374,POL000374,20250401,2085,2,20,4,New Business,26558.59,1612.75,2025-04-01,2026-04-01,False,False
375,POL000375,20260117,964,2,20,4,Renewal,23459.93,2228.64,2026-01-17,2027-01-17,True,False
376,POL000376,20240306,2881,3,10,4,New Business,34995.4,4020.16,2024-03-06,2025-03-06,False,False
377,POL000377,20230714,605,8,7,5,Cancellation,22373.42,1085.08,2023-07-14,2024-07-13,False,True
378,POL000378,20241103,1363,2,21,3,Renewal,23169.26,1393.75,2024-11-03,2025-11-03,True,False
379,POL000379,20230602,503,3,36,5,Renewal,42129.7,3622.33,2023-06-02,2024-06-01,True,False
380,POL000380,20250404,1939,6,3,2,New Business,456056.05,35939.55,2025-04-04,2026-04-04,False,False
381,POL000381,20250618,201,2,3,2,Renewal,38043.33,2156.22,2025-06-18,2026-06-18,True,False
382,POL000382,20250910,2039,2,30,3,Renewal,27597.11,2161.11,2025-09-10,2026-09-10,True,False
383,POL000383,20230214,1326,6,29,3,New Business,183644.82,15402.7,2023-02-14,2024-02-14,False,False
384,POL000384,20260123,1730,9,21,3,Cancellation,161274.38,5061.14,2026-01-23,2027-01-23,False,True
385,POL000385,20250908,673,1,17,3,New Business,88366.59,6383.61,2025-09-08,2026-09-08,False,False
386,POL000386,20220721,607,9,3,2,Renewal,320270.09,29435.83,2022-07-21,2023-07-21,True,False
387,POL000387,20230907,1139,4,13,3,Renewal,243715.47,18726.54,2023-09-07,2024-09-06,True,False
388,POL000388,20240103,2587,7,24,1,Renewal,936737.29,53216.14,2024-01-03,2025-01-02,True,False
389,POL000389,20230515,12,2,7,5,Renewal,11863.4,663.06,2023-05-15,2024-05-14,True,False
390,POL000390,20260606,865,3,10,4,New Business,153642.86,9660.65,2026-06-06,2027-06-06,False,False
391,POL000391,20240515,2069,6,18,1,Renewal,519485.36,27817.1,2024-05-15,2025-05-15,True,False
392,POL000392,20231017,2509,9,40,4,New Business,454066.02,26343.22,2023-10-17,2024-10-16,False,False
393,POL000393,20251213,162,6,30,3,Cancellation,557922.56,9060.94,2025-12-13,2026-12-13,False,True
394,POL000394,20250508,1870,9,3,2,New Business,191877.01,23356.97,2025-05-08,2026-05-08,False,False
395,POL000395,20260310,258,4,31,3,Renewal,138269.25,10630.42,2026-03-10,2027-03-10,True,False
396,POL000396,20250511,2494,3,37,3,New Business,34938.09,2965.34,2025-05-11,2026-05-11,False,False
397,POL000397,20240505,1841,4,17,3,New Business,268499.32,16967.15,2024-05-05,2025-05-05,False,False
398,POL000398,20230819,940,1,38,1,New Business,92514.04,8271.71,2023-08-19,2024-08-18,False,False
399,POL000399,20230316,167,3,15,3,Cancellation,51599.54,1150.17,2023-03-16,2024-03-15,False,True
400,POL000400,20250516,312,3,18,1,Renewal,147120.17,7828.07,2025-05-16,2026-05-16,True,False
401,POL000401,20240326,67,9,33,2,Renewal,427332.84,25447.08,2024-03-26,2025-03-26,True,False
402,POL000402,20250617,1255,7,39,1,Renewal,990064.5,70923.42,2025-06-17,2026-06-17,True,False
403,POL000403,20241005,2188,4,36,5,New Business,192293.99,20477.59,2024-10-05,2025-10-05,False,False
404,POL000404,20250503,1594,1,36,5,Renewal,63138.93,6234.81,2025-05-03,2026-05-03,True,False
405,POL000405,20250501,59,5,28,4,New Business,622490.56,39492.83,2025-05-01,2026-05-01,False,False
406,POL000406,20230513,85,9,7,5,New Business,341911.37,20120.81,2023-05-13,2024-05-12,False,False
407,POL000407,20260106,2693,1,19,5,Renewal,23926.69,1842.37,2026-01-06,2027-01-06,True,False
408,POL000408,20231014,836,8,11,1,New Business,165432.81,9628.76,2023-10-14,2024-10-13,False,False
409,POL000409,20220823,2222,2,36,5,Renewal,5478.62,614.56,2022-08-23,2023-08-23,True,False
410,POL000410,20220827,498,1,1,1,Cancellation,46992.19,2593.24,2022-08-27,2023-08-27,False,True
411,POL000411,20240802,1107,7,12,2,New Business,687946.66,51279.99,2024-08-02,2025-08-02,False,False
412,POL000412,20250427,2190,1,30,3,Renewal,71651.53,5201.6,2025-04-27,2026-04-27,True,False
413,POL000413,20230306,342,4,23,3,Renewal,161803.16,13220.42,2023-03-06,2024-03-05,True,False
414,POL000414,20221003,776,2,35,4,Cancellation,36167.03,1202.68,2022-10-03,2023-10-03,False,True
415,POL000415,20260216,354,5,5,4,New Business,350909.58,28988.3,2026-02-16,2027-02-16,False,False
416,POL000416,20251013,2825,3,35,4,New Business,130547.6,6562.37,2025-10-13,2026-10-13,False,False
417,POL000417,20250601,1440,7,2,3,New Business,130838.79,10325.57,2025-06-01,2026-06-01,False,False
418,POL000418,20230604,425,7,33,2,Renewal,717172.97,55900.25,2023-06-04,2024-06-03,True,False
419,POL000419,20241127,2544,1,31,3,Renewal,141717.04,8349.65,2024-11-27,2025-11-27,True,False
420,POL000420,20240719,929,1,32,1,Renewal,111575.76,8268.4,2024-07-19,2025-07-19,True,False
421,POL000421,20260414,1511,2,13,3,Renewal,11826.95,1401.87,2026-04-14,2027-04-14,True,False
422,POL000422,20221227,2339,1,23,3,New Business,38699.67,2422.52,2022-12-27,2023-12-27,False,False
423,POL000423,20230426,1388,2,27,1,Renewal,17850.15,2206.65,2023-04-26,2024-04-25,True,False
424,POL000424,20220926,1899,2,6,1,New Business,10817.34,1182.0,2022-09-26,2023-09-26,False,False
425,POL000425,20230111,478,3,38,1,New Business,147341.07,10575.62,2023-01-11,2024-01-11,False,False
426,POL000426,20260619,2974,9,22,5,New Business,230873.4,13021.66,2026-06-19,2027-06-19,False,False
427,POL000427,20230419,2614,7,21,3,New Business,252996.86,17514.52,2023-04-19,2024-04-18,False,False
428,POL000428,20260417,160,3,7,5,New Business,98136.17,8458.22,2026-04-17,2027-04-17,False,False
429,POL000429,20250325,561,9,17,3,Renewal,227958.98,11402.87,2025-03-25,2026-03-25,True,False
430,POL000430,20260517,1688,2,5,4,Cancellation,30632.49,864.92,2026-05-17,2027-05-17,False,True
431,POL000431,20260330,1667,6,2,3,New Business,45902.87,4018.86,2026-03-30,2027-03-30,False,False
432,POL000432,20250512,382,1,9,5,Cancellation,26389.4,910.75,2025-05-12,2026-05-12,False,True
433,POL000433,20250703,390,2,17,3,Renewal,27305.49,2310.16,2025-07-03,2026-07-03,True,False
434,POL000434,20251130,2361,1,14,2,Renewal,53873.84,6022.07,2025-11-30,2026-11-30,True,False
435,POL000435,20250326,1276,1,36,5,Renewal,76825.47,4052.9,2025-03-26,2026-03-26,True,False
436,POL000436,20250204,2920,1,36,5,Cancellation,133056.96,2691.15,2025-02-04,2026-02-04,False,True
437,POL000437,20260320,2695,8,20,4,New Business,49908.56,3885.81,2026-03-20,2027-03-20,False,False
438,POL000438,20250706,1278,9,27,1,New Business,148507.84,12376.48,2025-07-06,2026-07-06,False,False
439,POL000439,20230801,561,7,5,4,New Business,805694.38,41667.34,2023-08-01,2024-07-31,False,False
440,POL000440,20240412,1954,1,3,2,Renewal,37121.98,3009.84,2024-04-12,2025-04-12,True,False
441,POL000441,20240819,1083,4,11,1,Renewal,140785.95,9554.99,2024-08-19,2025-08-19,True,False
442,POL000442,20230730,336,8,22,5,New Business,191102.8,12109.04,2023-07-30,2024-07-29,False,False
443,POL000443,20250701,426,4,2,3,Renewal,399884.28,23880.84,2025-07-01,2026-07-01,True,False
444,POL000444,20260127,2796,1,33,2,New Business,102857.79,7976.61,2026-01-27,2027-01-27,False,False
445,POL000445,20220527,1120,6,37,3,Renewal,539999.37,31186.53,2022-05-27,2023-05-27,True,False
446,POL000446,20231226,2243,1,16,4,New Business,61101.61,5801.47,2023-12-26,2024-12-25,False,False
447,POL000447,20241113,789,6,34,2,New Business,185450.56,19248.54,2024-11-13,2025-11-13,False,False
448,POL000448,20241217,1686,9,38,1,New Business,218866.32,19918.0,2024-12-17,2025-12-17,False,False
449,POL000449,20250812,511,8,27,1,New Business,170539.79,11173.36,2025-08-12,2026-08-12,False,False
450,POL000450,20250129,470,1,26,1,Renewal,127775.18,7533.28,2025-01-29,2026-01-29,True,False
451,POL000451,20230423,2362,6,12,2,Renewal,52812.51,3529.67,2023-04-23,2024-04-22,True,False
452,POL000452,20241026,1020,9,9,5,Renewal,251405.51,23342.55,2024-10-26,2025-10-26,True,False
453,POL000453,20240513,191,1,5,4,Renewal,58552.3,6102.03,2024-05-13,2025-05-13,True,False
454,POL000454,20260207,462,1,37,3,New Business,47911.92,4553.3,2026-02-07,2027-02-07,False,False
455,POL000455,20251009,2852,1,1,1,New Business,104120.7,8607.66,2025-10-09,2026-10-09,False,False
456,POL000456,20240817,603,3,8,5,Renewal,32950.29,2768.62,2024-08-17,2025-08-17,True,False
457,POL000457,20241003,2702,2,34,2,Renewal,9837.65,738.51,2024-10-03,2025-10-03,True,False
458,POL000458,20260409,2602,1,10,4,New Business,92105.7,7526.12,2026-04-09,2027-04-09,False,False
459,POL000459,20230521,2713,8,16,4,Renewal,150751.75,7774.83,2023-05-21,2024-05-20,True,False
460,POL000460,20240906,1033,3,1,1,Renewal,55241.78,5578.14,2024-09-06,2025-09-06,True,False
461,POL000461,20241004,245,7,30,3,Renewal,541720.99,51858.79,2024-10-04,2025-10-04,True,False
462,POL000462,20250811,1177,1,10,4,New Business,77646.59,7669.01,2025-08-11,2026-08-11,False,False
463,POL000463,20231103,1939,7,34,2,New Business,849579.25,63150.96,2023-11-03,2024-11-02,False,False
464,POL000464,20260623,919,2,29,3,New Business,32988.59,1796.16,2026-06-23,2027-06-23,False,False
465,POL000465,20240428,1600,8,18,1,New Business,21986.89,2065.12,2024-04-28,2025-04-28,False,False
466,POL000466,20260302,71,8,16,4,Renewal,77849.94,6171.23,2026-03-02,2027-03-02,True,False
467,POL000467,20251113,2260,9,33,2,Renewal,263664.52,27080.55,2025-11-13,2026-11-13,True,False
468,POL000468,20250821,1519,1,34,2,New Business,19930.62,2169.67,2025-08-21,2026-08-21,False,False
